distance_m,time_s,speed_kmh,throttle,brake,gear,segment_type,aero_mode,dt_s,ds_m,accel_kmh_s,straight_group_id,straight_group_length_m,straight_group_duration_s,straight_group_start_time_s,straight_group_end_time_s,remaining_straight_time_s,is_long_straight,is_high_value_straight,energy_value,requested_deploy_kw,requested_regen_kw,deploy_kw,regen_kw,soc_mj,battery_temp_c,clipping,thermal_limited,strategy,clipping_risk,driver_command,speed_loss_kmh
5835.0,94.48519531453344,165.54094665664914,49.72727272727273,0.0,4,fast_corner,Z_MODE,0.10873442712234294,5.0,2.1546713538404743,-1,0.0,0.0,,,0.0,False,False,0.55,0.0,0.0,0.0,0.0,0.6419378137579145,30.81303146060667,False,False,fixed_map,0.03,ENERGY HOLD,0.0
5840.0,94.59373456414043,165.83862579827198,50.15909090909091,0.0,4,fast_corner,Z_MODE,0.10853924960699146,5.0,2.742594431974605,-1,0.0,0.0,,,0.0,False,False,0.55,0.0,0.0,0.0,0.0,0.6419378137579145,30.807535622777277,False,False,fixed_map,0.03,ENERGY HOLD,0.0
5845.0,94.70203904334639,166.19811232156275,50.59090909090909,0.0,4,fast_corner,Z_MODE,0.10830447920595532,5.0,3.3192211986649056,-1,0.0,0.0,,,0.0,False,False,0.55,0.0,0.0,0.0,0.0,0.6419378137579145,30.802062386474688,False,False,fixed_map,0.03,ENERGY HOLD,0.0
5850.0,94.81007070434396,166.61782142186325,51.02272727272727,0.0,4,fast_corner,Z_MODE,0.10803166099756822,5.0,3.885056440166703,-1,0.0,0.0,,,0.0,False,False,0.55,0.0,0.0,0.0,0.0,0.6419378137579145,30.796613580305753,False,False,fixed_map,0.03,ENERGY HOLD,0.0
5855.0,94.91779310267134,167.0961682945154,51.45454545454545,0.0,4,fast_corner,Z_MODE,0.10772239832738251,5.0,4.440551640879552,-1,0.0,0.0,,,0.0,False,False,0.55,0.0,0.0,0.0,0.0,0.6419378137579145,30.791190937708574,False,False,fixed_map,0.03,ENERGY HOLD,0.0
5860.0,95.02517144554719,167.631568134861,51.88636363636364,0.0,4,fast_corner,Z_MODE,0.10737834287584747,5.0,4.9861063786823605,-1,0.0,0.0,,,0.0,False,False,0.55,0.0,0.0,0.0,0.0,0.6419378137579145,30.785796095472833,False,False,fixed_map,0.03,ENERGY HOLD,0.0
5865.0,95.13217263048548,168.22243613824193,52.31818181818182,0.0,4,fast_corner,Z_MODE,0.10700118493829791,5.0,5.522069720271383,-1,0.0,0.0,,,0.0,False,False,0.55,0.0,0.0,0.0,0.0,0.6419378137579145,30.780430592775016,False,False,fixed_map,0.03,ENERGY HOLD,0.0
5870.0,95.2387652744827,168.8671875,52.75,0.0,4,fast_corner,Z_MODE,0.10659264399721735,5.0,6.0487416164937216,-1,0.0,0.0,,,0.0,False,False,0.55,0.0,0.0,0.0,0.0,0.6419378137579145,30.77509587070499,False,False,fixed_map,0.03,ENERGY HOLD,0.0
5875.0,95.34491973413975,169.5642374154771,53.18181818181818,0.0,4,fast_corner,Z_MODE,0.1061544596570485,5.0,6.566374297688884,-1,0.0,0.0,,,0.0,False,False,0.55,0.0,0.0,0.0,0.0,0.6419378137579145,30.76979327225727,False,False,fixed_map,0.03,ENERGY HOLD,0.0
5880.0,95.45060811714185,170.31200108001502,53.61363636363637,0.0,4,fast_corner,Z_MODE,0.10568838300210359,5.0,7.075173669021358,-1,0.0,0.0,,,0.0,False,False,0.55,0.0,0.0,0.0,0.0,0.6419378137579145,30.76452404275776,False,False,fixed_map,0.03,ENERGY HOLD,0.0
5885.0,95.55580428556966,171.10889368895567,54.04545454545455,0.0,4,fast_corner,Z_MODE,0.10519616842780977,5.0,7.5753007058191,-1,0.0,0.0,,,0.0,False,False,0.55,0.0,0.0,0.0,0.0,0.6419378137579145,30.759289330694916,False,False,fixed_map,0.03,ENERGY HOLD,0.0
5890.0,95.66048385155531,171.95333043764086,54.47727272727273,0.0,4,fast_corner,Z_MODE,0.10467956598564854,5.0,8.06687284890878,-1,0.0,0.0,,,0.0,False,False,0.55,0.0,0.0,0.0,0.0,0.6419378137579145,30.754090188922728,False,False,fixed_map,0.03,ENERGY HOLD,0.0
5895.0,95.76462416582798,172.84372652141246,54.90909090909091,0.0,4,fast_corner,Z_MODE,0.10414031427266934,5.0,8.549965399953491,-1,0.0,0.0,,,0.0,False,False,0.55,0.0,0.0,0.0,0.0,0.6419378137579145,30.748927576202153,False,False,fixed_map,0.03,ENERGY HOLD,0.0
5900.0,95.86820429971505,173.77849713561233,55.34090909090909,0.0,4,fast_corner,Z_MODE,0.10358013388706411,5.0,9.024612916788325,-1,0.0,0.0,,,0.0,False,False,0.55,0.0,0.0,0.0,0.0,0.6419378137579145,30.74380235904715,False,False,fixed_map,0.03,ENERGY HOLD,0.0
5905.0,95.97120502117797,174.75605747558228,55.77272727272727,0.0,4,fast_corner,Z_MODE,0.10300072146291939,5.0,9.490810608757531,-1,0.0,0.0,,,0.0,False,False,0.55,0.0,0.0,0.0,0.0,0.6419378137579145,30.73871531384155,False,False,fixed_map,0.03,ENERGY HOLD,0.0
5910.0,96.07360876546714,175.77482273666416,56.20454545454545,0.0,4,fast_corner,Z_MODE,0.10240374428917676,5.0,9.94851573205177,-1,0.0,0.0,,,0.0,False,False,0.55,0.0,0.0,0.0,0.0,0.6419378137579145,30.733667129193318,False,False,fixed_map,0.03,ENERGY HOLD,0.0
5915.0,96.17539960097794,176.83320811419986,56.63636363636364,0.0,4,fast_corner,Z_MODE,0.1017908355107977,5.0,10.397648985044722,-1,0.0,0.0,,,0.0,False,False,0.55,0.0,0.0,0.0,0.0,0.6419378137579145,30.728658408493715,False,False,fixed_map,0.03,ENERGY HOLD,0.0
5920.0,96.27656319088165,177.9296288035312,57.06818181818182,0.0,4,fast_corner,Z_MODE,0.101163589903706,5.0,10.838095903624696,-1,0.0,0.0,,,0.0,False,False,0.55,0.0,0.0,0.0,0.0,0.6419378137579145,30.72368967264968,False,False,fixed_map,0.03,ENERGY HOLD,0.0
5925.0,96.37708675109107,179.0625,57.5,0.0,4,fast_corner,Z_MODE,0.10052356020942455,5.0,11.269708256538657,-1,0.0,0.0,,,0.0,False,False,0.55,0.0,0.0,0.0,0.0,0.6419378137579145,30.718761362959274,False,False,fixed_map,0.03,ENERGY HOLD,0.0
5930.0,96.47695900510188,180.23023689894816,57.93181818181818,0.0,4,fast_corner,Z_MODE,0.0998722540108048,5.0,11.692305440726617,-1,0.0,0.0,,,0.0,False,False,0.55,0.0,0.0,0.0,0.0,0.6419378137579145,30.71387384410142,False,False,fixed_map,0.03,ENERGY HOLD,0.0
5935.0,96.57617013622803,181.4312546957175,58.36363636363636,0.0,4,fast_corner,Z_MODE,0.09921113112615387,5.0,12.105675876653109,-1,0.0,0.0,,,0.0,False,False,0.55,0.0,0.0,0.0,0.0,0.6419378137579145,30.709027407212897,False,False,fixed_map,0.03,ENERGY HOLD,0.0
5940.0,96.67471173772378,182.66396858564988,58.79545454545455,0.0,4,fast_corner,Z_MODE,0.09854160149575364,5.0,12.509578403650059,-1,0.0,0.0,,,0.0,False,False,0.55,0.0,0.0,0.0,0.0,0.6419378137579145,30.70422227302725,False,False,fixed_map,0.03,ENERGY HOLD,0.0
5945.0,96.77257676125639,183.92679376408717,59.22727272727273,0.0,4,fast_corner,Z_MODE,0.09786502353260573,5.0,12.903743675252334,-1,0.0,0.0,,,0.0,False,False,0.55,0.0,0.0,0.0,0.0,0.6419378137579145,30.699458595052278,False,False,fixed_map,0.03,ENERGY HOLD,0.0
5950.0,96.86975946416362,185.21814542637114,59.65909090909091,0.0,5,fast_corner,Z_MODE,0.09718270290723297,5.0,13.28787555452794,-1,0.0,0.0,,,0.0,False,False,0.55,0.0,0.0,0.0,0.0,0.6419378137579145,30.694736462764517,False,False,fixed_map,0.03,ENERGY HOLD,0.0
5955.0,96.96625535589875,186.53643876784372,60.09090909090909,0.0,5,fast_corner,Z_MODE,0.09649589173513107,5.0,13.661652509426304,-1,0.0,0.0,,,0.0,False,False,0.55,0.0,0.0,0.0,0.0,0.6419378137579145,30.690055904801135,False,False,fixed_map,0.03,ENERGY HOLD,0.0
5960.0,97.0620611440339,187.88008898384675,60.52272727272727,0.0,5,fast_corner,Z_MODE,0.09580578813515217,5.0,14.024729008100792,-1,0.0,0.0,,,0.0,False,False,0.55,0.0,0.0,0.0,0.0,0.6419378137579145,30.685416892131567,False,False,fixed_map,0.03,ENERGY HOLD,0.0
5965.0,97.1571746801604,189.247511269722,60.95454545454545,0.0,5,fast_corner,Z_MODE,0.09511353612649032,5.0,14.37673691425721,-1,0.0,0.0,,,0.0,False,False,0.55,0.0,0.0,0.0,0.0,0.6419378137579145,30.680819341193047,False,False,fixed_map,0.03,ENERGY HOLD,0.0
5970.0,97.25159490599312,190.63712082081142,61.38636363636364,0.0,5,fast_corner,Z_MODE,0.09442022583272092,5.0,14.71728688248761,-1,0.0,0.0,,,0.0,False,False,0.55,0.0,0.0,0.0,0.0,0.6419378137579145,30.676263116976028,False,False,fixed_map,0.03,ENERGY HOLD,0.0
5975.0,97.34532179995473,192.0473328324568,61.81818181818182,0.0,5,fast_corner,Z_MODE,0.09372689396161604,5.0,15.045969753600223,-1,0.0,0.0,,,0.0,False,False,0.55,0.0,0.0,0.0,0.0,0.6419378137579145,30.67174803604722,False,False,fixed_map,0.03,ENERGY HOLD,0.0
5980.0,97.43835632448533,193.4765625,62.25,0.0,5,fast_corner,Z_MODE,0.09303452453059435,5.0,15.36235794995878,-1,0.0,0.0,,,0.0,False,False,0.55,0.0,0.0,0.0,0.0,0.6419378137579145,30.667273869499635,False,False,fixed_map,0.03,ENERGY HOLD,0.0
5985.0,97.53070037429399,194.92322501878286,62.68181818181818,0.0,5,fast_corner,Z_MODE,0.09234404980865918,5.0,15.666006870831472,-1,0.0,0.0,,,0.0,False,False,0.55,0.0,0.0,0.0,0.0,0.6419378137579145,30.662840345820584,False,False,fixed_map,0.03,ENERGY HOLD,0.0
5990.0,97.62235672574161,196.38573558414726,63.11363636363636,0.0,5,fast_corner,Z_MODE,0.09165635144762518,5.0,15.956456287703242,-1,0.0,0.0,,,0.0,False,False,0.55,0.0,0.0,0.0,0.0,0.6419378137579145,30.658447153670046,False,False,fixed_map,0.03,ENERGY HOLD,0.0
5995.0,97.71332898751754,197.86250939143503,63.54545454545455,0.0,5,fast_corner,Z_MODE,0.09097226177593143,5.0,16.2332317396387,-1,0.0,0.0,,,0.0,False,False,0.55,0.0,0.0,0.0,0.0,0.6419378137579145,30.654093944563186,False,False,fixed_map,0.03,ENERGY HOLD,0.0
6000.0,97.80362155274882,199.35196163598798,63.97727272727273,0.0,5,fast_corner,Z_MODE,0.09029256523128026,5.0,16.49584592859652,-1,0.0,0.0,,,0.0,False,False,0.55,0.0,0.0,0.0,0.0,0.6419378137579145,30.649780335452036,False,False,fixed_map,0.03,ENERGY HOLD,0.0
6005.0,97.89323955265765,200.852507513148,64.4090909090909,0.0,5,fast_corner,Z_MODE,0.08961799990882469,5.0,16.743800114783223,-1,0.0,0.0,,,0.0,False,False,0.55,0.0,0.0,0.0,0.0,0.6419378137579145,30.645505911202537,False,False,fixed_map,0.03,ENERGY HOLD,0.0
6010.0,97.98218881186196,202.36256221825695,64.8409090909091,0.0,5,fast_corner,Z_MODE,0.08894925920431263,5.0,16.97658551197628,-1,0.0,0.0,,,0.0,False,False,0.55,0.0,0.0,0.0,0.0,0.6419378137579145,30.64127022696414,False,False,fixed_map,0.03,ENERGY HOLD,0.0
6015.0,98.07047580539465,203.88054094665665,65.27272727272728,0.0,5,fast_corner,Z_MODE,0.08828699353269087,5.0,17.193684682870312,-1,0.0,0.0,,,0.0,False,False,0.55,0.0,0.0,0.0,0.0,0.6419378137579145,30.63707281043011,False,False,fixed_map,0.03,ENERGY HOLD,0.0
6020.0,98.15810761749952,205.40485889368895,65.70454545454545,0.0,5,fast_corner,Z_MODE,0.08763181210487403,5.0,17.394572934404945,-1,0.0,0.0,,,0.0,False,False,0.55,0.0,0.0,0.0,0.0,0.6419378137579145,30.63291316398756,False,False,fixed_map,0.03,ENERGY HOLD,0.0
6025.0,98.24509190224616,206.93393125469572,66.13636363636364,0.0,5,fast_corner,Z_MODE,0.08698428474663444,5.0,17.57871971311382,-1,0.0,0.0,,,0.0,False,False,0.55,0.0,0.0,0.0,0.0,0.6419378137579145,30.62879076675691,False,False,fixed_map,0.03,ENERGY HOLD,0.0
6030.0,98.33143684599187,208.4661732250188,66.56818181818181,0.0,5,fast_corner,Z_MODE,0.08634494374571489,5.0,17.745590000446466,-1,0.0,0.0,,,0.0,False,False,0.55,0.0,0.0,0.0,0.0,0.6419378137579145,30.624705076521163,False,False,fixed_map,0.03,ENERGY HOLD,0.0
6035.0,98.41715113170616,210.0,67.0,0.0,5,fast_corner,Z_MODE,0.08571428571428896,5.0,17.89464570811341,-1,0.0,0.0,,,0.0,False,False,0.55,0.0,0.0,0.0,0.0,0.6419378137579145,30.62065553154596,False,False,fixed_map,0.03,ENERGY HOLD,0.0
6040.0,98.50224390516195,211.5338267749812,67.43181818181819,0.0,5,fast_corner,Z_MODE,0.08509277345578425,5.0,18.02534707342935,-1,0.0,0.0,,,0.0,False,False,0.55,0.0,0.0,0.0,0.0,0.6419378137579145,30.616641552291835,False,False,fixed_map,0.03,ENERGY HOLD,0.0
6045.0,98.58672474298844,213.06606874530428,67.86363636363636,0.0,5,fast_corner,Z_MODE,0.08448083782649007,5.0,18.137154054627715,-1,0.0,0.0,,,0.0,False,False,0.55,0.0,0.0,0.0,0.0,0.6419378137579145,30.61266254302051,False,False,fixed_map,0.03,ENERGY HOLD,0.0
6050.0,98.67060362257166,214.59514110631105,68.29545454545455,0.0,5,fast_corner,Z_MODE,0.08387887958322437,5.0,18.229527726221328,-1,0.0,0.0,,,0.0,False,False,0.55,0.0,0.0,0.0,0.0,0.6419378137579145,30.60871789329743,False,False,fixed_map,0.03,ENERGY HOLD,0.0
6055.0,98.75389089378197,216.11945905334335,68.72727272727272,0.0,5,fast_corner,Z_MODE,0.08328727121030965,5.0,18.301931674327864,-1,0.0,0.0,,,0.0,False,False,0.55,0.0,0.0,0.0,0.0,0.6419378137579145,30.604806979393008,False,False,fixed_map,0.03,ENERGY HOLD,0.0
6060.0,98.8365972525016,217.63743778174305,69.1590909090909,0.0,5,fast_corner,Z_MODE,0.0827063587196335,5.0,18.35383339200674,-1,0.0,0.0,,,0.0,False,False,0.55,0.0,0.0,0.0,0.0,0.6419378137579145,30.600929165585214,False,False,fixed_map,0.03,ENERGY HOLD,0.0
6065.0,98.91873371592055,219.147492486852,69.5909090909091,0.0,5,fast_corner,Z_MODE,0.08213646341894787,5.0,18.384705674588435,-1,0.0,0.0,,,0.0,False,False,0.55,0.0,0.0,0.0,0.0,0.6419378137579145,30.597083805366456,False,False,fixed_map,0.03,ENERGY HOLD,0.0
6070.0,99.00031159956484,220.64803836401202,70.02272727272728,0.0,6,fast_corner,Z_MODE,0.08157788364428598,5.0,18.39402801503206,-1,0.0,0.0,,,0.0,False,False,0.55,0.0,0.0,0.0,0.0,0.6419378137579145,30.59327024255766,False,False,fixed_map,0.03,ENERGY HOLD,0.0
6075.0,99.08134249601859,222.137490608565,70.45454545454545,0.0,6,fast_corner,Z_MODE,0.08103089645375405,5.0,18.38128799923914,-1,0.0,0.0,,,0.0,False,False,0.55,0.0,0.0,0.0,0.0,0.6419378137579145,30.58948781233264,False,False,fixed_map,0.03,ENERGY HOLD,0.0
6080.0,99.16183825529862,223.61426441585274,70.88636363636364,0.0,6,fast_corner,Z_MODE,0.08049575928002639,5.0,18.34598270140397,-1,0.0,0.0,,,0.0,False,False,0.55,0.0,0.0,0.0,0.0,0.6419378137579145,30.585735842155838,False,False,fixed_map,0.03,ENERGY HOLD,0.0
6085.0,99.24181096683894,225.07677498121714,71.31818181818181,0.0,6,fast_corner,Z_MODE,0.07997271154032148,5.0,18.287620079344354,-1,0.0,0.0,,,0.0,False,False,0.55,0.0,0.0,0.0,0.0,0.6419378137579145,30.582013652636604,False,False,fixed_map,0.03,ENERGY HOLD,0.0
6090.0,99.32127294304173,226.5234375,71.75,0.0,6,fast_corner,Z_MODE,0.0794619762027935,5.0,18.205720369838986,-1,0.0,0.0,,,0.0,False,False,0.55,0.0,0.0,0.0,0.0,0.6419378137579145,30.578320558303023,False,False,fixed_map,0.03,ENERGY HOLD,0.0
6095.0,99.40023670435087,227.9526671675432,72.18181818181819,0.0,6,fast_corner,Z_MODE,0.07896376130914007,5.0,18.09981748397005,-1,0.0,0.0,,,0.0,False,False,0.55,150.0,0.0,150.0,0.0,0.6295997260533613,30.575070428045297,False,False,fixed_map,0.03,ENERGY HOLD,0.0
6100.0,99.47871496580458,229.36287917918858,72.61363636363636,0.0,6,fast_corner,Z_MODE,0.07847826145371073,5.0,17.969460402447417,-1,0.0,0.0,,,0.0,False,False,0.55,150.0,0.0,150.0,0.0,0.617337497701219,30.57184487201228,False,False,fixed_map,0.03,ENERGY HOLD,0.0
6105.0,99.55672062502433,230.752488730278,73.04545454545455,0.0,6,fast_corner,Z_MODE,0.07800565921974112,5.0,17.814214570957034,-1,0.0,0.0,,,0.0,False,False,0.55,150.0,0.0,150.0,0.0,0.6051491134481345,30.568643269539447,False,False,fixed_map,0.03,ENERGY HOLD,0.0
6110.0,99.6342667515983,232.11991101615325,73.47727272727272,0.0,6,fast_corner,Z_MODE,0.07754612657397786,5.0,17.633663295493545,-1,0.0,0.0,,,0.0,False,False,0.55,150.0,0.0,150.0,0.0,0.5930325311709504,30.565464996654104,False,False,fixed_map,0.03,ENERGY HOLD,0.0
6115.0,99.71136657781958,233.46356123215628,73.9090909090909,0.0,6,fast_corner,Z_MODE,0.07709982622127143,5.0,17.427409137691694,-1,0.0,0.0,,,0.0,False,False,0.55,150.0,0.0,150.0,0.0,0.5809856833238768,30.56230942644423,False,False,fixed_map,0.03,ENERGY HOLD,0.0
6120.0,99.78803349074046,234.78185457362886,74.3409090909091,0.0,6,fast_corner,Z_MODE,0.07666691292088501,5.0,17.195075310166338,-1,0.0,0.0,,,0.0,False,False,0.55,150.0,0.0,150.0,0.0,0.5690064781799885,30.55917592937094,False,False,fixed_map,0.03,ENERGY HOLD,0.0
6125.0,99.86428102550734,236.07320623591283,74.77272727272728,0.0,6,fast_corner,Z_MODE,0.07624753476687829,5.0,16.93630707185738,-1,0.0,0.0,,,0.0,False,False,0.55,150.0,0.0,150.0,0.0,0.5570928008726638,30.55606387352678,False,False,fixed_map,0.03,ENERGY HOLD,0.0
6130.0,99.94012285994239,237.33603141435012,75.20454545454545,0.0,6,fast_corner,Z_MODE,0.0758418344350531,5.0,16.650773123357112,-1,0.0,0.0,,,0.0,False,False,0.55,150.0,0.0,150.0,0.0,0.5452425142421867,30.55297262484174,False,False,fixed_map,0.03,ENERGY HOLD,0.0
6135.0,100.01557281034157,238.56874530428252,75.63636363636364,0.0,6,fast_corner,Z_MODE,0.07544995039917524,5.0,16.33816700223932,-1,0.0,0.0,,,0.0,False,False,0.55,150.0,0.0,150.0,0.0,0.5334534594923156,30.54990154723887,False,False,fixed_map,0.03,ENERGY HOLD,0.0
6140.0,100.09064482846094,239.76976310105184,76.06818181818181,0.0,6,fast_corner,Z_MODE,0.07507201811937136,5.0,15.99820847841859,-1,0.0,0.0,,,0.0,False,False,0.55,150.0,0.0,150.0,0.0,0.5217234566611638,30.546850002741174,False,False,fixed_map,0.03,ENERGY HOLD,0.0
6145.0,100.16535299966716,240.9375,76.5,0.0,6,fast_corner,Z_MODE,0.07470817120622542,5.0,15.630644949462454,-1,0.0,0.0,,,0.0,False,False,0.55,150.0,0.0,150.0,0.0,0.5100503049101911,30.54381735153126,False,False,fixed_map,0.03,ENERGY HOLD,0.0
6150.0,100.23971154223076,242.0703711964688,76.93181818181819,0.0,6,fast_corner,Z_MODE,0.0743585425636013,5.0,15.23525283594458,-1,0.0,0.0,,,0.0,False,False,0.55,150.0,0.0,150.0,0.0,0.4984317826346284,30.54080295196518,False,False,fixed_map,0.03,ENERGY HOLD,0.0
6155.0,100.31373480774496,243.16679188580014,77.36363636363636,0.0,6,fast_corner,Z_MODE,0.07402326551419947,5.0,14.811838976774194,-1,0.0,0.0,,,0.0,False,False,0.55,150.0,0.0,150.0,0.0,0.48686564739803473,30.537806160541543,False,False,fixed_map,0.03,ENERGY HOLD,0.0
6160.0,100.38743728265644,244.22517726333584,77.79545454545455,0.0,6,fast_corner,Z_MODE,0.07370247491147097,5.0,14.360242024531717,-1,0.0,0.0,,,0.0,False,False,0.55,150.0,0.0,150.0,0.0,0.4753496356931174,30.53482633182703,False,False,fixed_map,0.03,ENERGY HOLD,0.0
6165.0,100.46083359089842,245.24394252441772,78.22727272727272,0.0,6,fast_corner,Z_MODE,0.07339630824198196,5.0,13.880333840812419,-1,0.0,0.0,,,0.0,False,False,0.55,150.0,0.0,150.0,0.0,0.4638814625303077,30.53186281833907,False,False,fixed_map,0.03,ENERGY HOLD,0.0
6170.0,100.53393849762102,246.22150286438767,78.6590909090909,0.0,6,fast_corner,Z_MODE,0.07310490672260528,5.0,13.372020891556334,-1,0.0,0.0,,,0.0,False,False,0.55,150.0,0.0,150.0,0.0,0.45245882085490063,30.52891497038632,False,False,fixed_map,0.03,ENERGY HOLD,0.0
6175.0,100.60676691401791,247.15627347858754,79.0909090909091,0.0,6,fast_corner,Z_MODE,0.07282841639688797,5.0,12.835245642383713,-1,0.0,0.0,,,0.0,False,False,0.55,150.0,0.0,150.0,0.0,0.4410793807928869,30.525982135867483,False,False,fixed_map,0.03,ENERGY HOLD,0.0
6180.0,100.67933390325328,248.0466695623591,79.52272727272728,0.0,6,fast_corner,Z_MODE,0.0725669892353693,5.0,12.269987953938651,-1,0.0,0.0,,,0.0,False,False,0.55,150.0,0.0,150.0,0.0,0.42974078872486043,30.523063660028647,False,False,fixed_map,0.03,ENERGY HOLD,0.0
6185.0,100.7516546874982,248.89110631104433,79.95454545454545,0.0,6,fast_corner,Z_MODE,0.07232078424492272,5.0,11.676266477219448,-1,0.0,0.0,,,0.0,False,False,0.55,150.0,0.0,150.0,0.0,0.41844066618659126,30.520158885179256,False,False,fixed_map,0.03,ENERGY HOLD,0.0
6190.0,100.82374465609044,249.68799891998498,80.38636363636364,0.0,6,fast_corner,Z_MODE,0.0720899685922376,5.0,11.054140048917416,-1,0.0,0.0,,,0.0,False,False,0.55,150.0,0.0,150.0,0.0,0.40717660859405413,30.51726715036653,False,False,fixed_map,0.03,ENERGY HOLD,0.0
6195.0,100.89561937483762,250.43576258452293,80.81818181818181,0.0,6,fast_corner,Z_MODE,0.07187471874718199,5.0,10.403709086754152,-1,0.0,0.0,,,0.0,False,False,0.55,150.0,0.0,150.0,0.0,0.39594618378980695,30.51438779100796,False,False,fixed_map,0.03,ENERGY HOLD,0.0
6200.0,100.96729459648951,251.1328125,81.25,0.0,6,fast_corner,Z_MODE,0.071675221651887,5.0,9.725116984813887,-1,0.0,0.0,,,0.0,False,False,0.55,150.0,0.0,150.0,0.0,0.3847469304066996,30.511520138481323,False,False,fixed_map,0.03,ENERGY HOLD,0.0
6205.0,101.03878627241137,251.7775638617581,81.68181818181819,0.0,6,fast_corner,Z_MODE,0.07149167592186245,5.0,9.018551508888729,-1,0.0,0.0,,,0.0,False,False,0.55,150.0,0.0,150.0,0.0,0.3735763560439086,30.508663519671305,False,False,fixed_map,0.03,ENERGY HOLD,0.0
6210.0,101.11011056549737,252.36843186513897,82.11363636363636,0.0,6,fast_corner,Z_MODE,0.07132429308599342,5.0,8.284246191805726,-1,0.0,0.0,,,0.0,False,False,0.55,150.0,0.0,150.0,0.0,0.3624319352492221,30.505817256471644,False,False,fixed_map,0.03,ENERGY HOLD,0.0
6215.0,101.18128386436996,252.9038317054846,82.54545454545455,0.0,6,fast_corner,Z_MODE,0.07117329887259416,5.0,7.522481728773611,-1,0.0,0.0,,,0.0,False,False,0.55,150.0,0.0,150.0,0.0,0.3513111073003793,30.50298066524146,False,False,fixed_map,0.03,ENERGY HOLD,0.0
6220.0,101.25232279891937,253.38217857813675,82.97727272727272,0.0,6,fast_corner,Z_MODE,0.07103893454940646,5.0,6.733587372702732,-1,0.0,0.0,,,0.0,False,False,0.55,150.0,0.0,150.0,0.0,0.34021127377703453,30.500153056214025,False,False,fixed_map,0.03,ENERGY HOLD,0.0
6225.0,101.32324425724518,253.80188767843725,83.4090909090909,0.0,6,fast_corner,Z_MODE,0.07092145832581309,5.0,5.9179423295607565,-1,0.0,0.0,,,0.0,False,False,0.55,150.0,0.0,150.0,0.0,0.32912979591362623,30.497333732856113,False,False,fixed_map,0.03,ENERGY HOLD,0.0
6230.0,101.39406540407181,254.16137420172805,83.8409090909091,0.0,6,fast_corner,Z_MODE,0.07082114682663132,5.0,5.075977153699773,-1,0.0,0.0,,,0.0,False,False,0.55,150.0,0.0,150.0,0.0,0.3180639917219651,30.4945219911755,False,False,fixed_map,0.03,ENERGY HOLD,0.0
6235.0,101.46480370071913,254.4590533433509,84.27272727272728,0.0,6,fast_corner,Z_MODE,0.07073829664732045,5.0,4.208175143189748,-1,0.0,0.0,,,0.0,False,False,0.55,150.0,0.0,150.0,0.0,0.30701113287082127,30.491717118974005,False,False,fixed_map,0.03,ENERGY HOLD,0.0
6240.0,101.53547692672062,254.69334029864763,84.70454545454545,0.0,6,fast_corner,Z_MODE,0.07067322600148884,5.0,3.3150737351624926,-1,0.0,0.0,,,0.0,False,False,0.55,150.0,0.0,150.0,0.0,0.29596844130808864,30.488918395043054,False,False,fixed_map,0.03,ENERGY HOLD,0.0
6245.0,101.60610320319317,254.8626502629602,85.13636363636364,0.0,6,fast_corner,Z_MODE,0.07062627647255226,5.0,2.3972659011460156,-1,0.0,0.0,,,0.0,False,False,0.55,150.0,0.0,150.0,0.0,0.28493308560925235,30.486125088298188,False,False,fixed_map,0.03,ENERGY HOLD,0.0
6250.0,101.67670101807599,254.96539843163038,85.56818181818181,0.0,6,fast_corner,Z_MODE,0.07059781488281658,5.0,1.4554015423952982,-1,0.0,0.0,,,0.0,False,False,0.55,150.0,0.0,150.0,0.0,0.27390217703381226,30.483336456848658,False,False,fixed_map,0.03,ENERGY HOLD,0.0
6255.0,101.74728925337011,255.0,86.0,0.0,6,fast_corner,Z_MODE,0.0705882352941245,5.0,0.490188885236288,-1,0.0,0.0,,,0.0,False,False,0.55,150.0,0.0,150.0,0.0,0.2628727652691053,30.480551746997605,False,False,fixed_map,0.03,ENERGY HOLD,0.0
5.0,0.06923076923076923,260.0,96.0,0.0,7,straight,X_MODE,0.07282077370436113,5.0,0.0,1,920.0,11.211491520661344,0.06923076923076923,11.220218023624266,11.150987254393497,True,True,1.35,247.08126169855038,0.0,247.08126169855038,0.0,3.131257657661731,42.980968133802385,False,False,predictive_mpc,0.940467139387351,ENERGY HOLD,0.0
10.0,0.13845975604194244,260.0066941481641,96.02185792349727,0.0,7,straight,X_MODE,0.0692289868111732,5.0,0.09669574079386607,1,920.0,11.211491520661344,0.06923076923076923,11.220218023624266,11.081758267582323,True,True,1.35,247.00117844678726,0.0,247.00117844678726,0.0,3.113445531281484,42.962898510832396,False,False,predictive_mpc,0.9430380046305378,ENERGY HOLD,0.0
15.0,0.2076834222085746,260.0266786892099,96.04371584699453,0.0,7,straight,X_MODE,0.06922366616663217,5.0,0.2886952129593244,1,920.0,11.211491520661344,0.06923076923076923,11.220218023624266,11.012534601415691,True,True,1.35,247.0010591095484,0.0,247.0010591095484,0.0,3.095634782470438,42.94485279154726,False,False,predictive_mpc,0.9455040960207327,ENERGY HOLD,0.0
